"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","Source Path","Source File","Source File Index","Chirality 1","chembl_id","chembl_pref_name","Chirality 2","Chirality 3","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","Chirality 18","Chirality 19","Chirality 20","Chirality 21","Chirality 22","Chirality 23","Chirality 24","Chirality 25","Chirality 26","Chirality 27","Chirality 28","Chirality 29","Chirality 30","mmshare version","flags","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","Force Field","Energy","Chiralities Consistent","Variant","job name","tautomer probability","Chemistry Notes","EZ 2","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","EZ 9","EZ 10","EZ 11","EZ 12","EZ 13","EZ 14","EZ 15","EZ 16","PDB TITLE","PDB ID","PDB CLASSIFICATION","PDB DEPOSITION DATE","PDB format version","PDB RESOLUTION","PDB EXPDTA","PDB EXPDTA PH","PDB REMARK 350 Biomolecule 1 Chains","PDB REMARK 350 Biomolecule 1 Transformation 1","entry id backup","prepared","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS3","RMS Derivative-OPLS3","Max Derivative-OPLS3","Stretch Energy-OPLS3","Bend Energy-OPLS3","LJ-14 Energy-OPLS3","El-14 Energy-OPLS3","Van der Waals Energy-OPLS3","Electrostatic Energy-OPLS3","Dihedral Energy-OPLS3","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty","Mark"
,"CHEMBL492769","1753","chembl_ligands_with_ids.376","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",31,"","CHEMBL492769","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0005,0.0000,0.0005,0.1443,0.144,-1,1,"","OPLS3",35.855,true,"CHEMBL492769-1","ligprep_6",0.692,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",745,7,-4.863,-0.211,-0.601,-1.176,-5.007,-1.543,-0.318,0.000,-1.503,-24.048,-9.778,1.026,0.000,-44.495,-33.826,5.901,36,232,0.144,
,"CHEMBL504441","1754","chembl_ligands_with_ids.558","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",32,"2_S_18_3_1_75","CHEMBL504441","GYPENOSIDE XVII","5_R_6_9_4_21","6_R_3_5_7_35","9_R_10_5_12_36","10_R_14_9_8_22","11_R_69_13_12_82","13_R_11_14_17_37","14_R_10_13_15_24","17_S_23_13_16_34","23_R_38_17_39_41","25_R_26_18_30_33","27_R_26_28_32_104","28_S_71_27_29_105","29_S_70_30_28_106","30_R_31_25_29_107","46_S_38_51_47_68","47_R_52_46_48_125","48_S_53_47_49_126","49_S_54_50_48_127","50_R_51_49_55_128","57_R_62_56_58_134","58_R_63_57_59_135","59_S_64_58_60_136","60_S_65_61_59_137","61_R_62_60_66_138","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","OPLS3",87.551,true,"CHEMBL504441-1","ligprep_6",1.000,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1081,25,-4.835,-0.073,-0.296,-0.932,-4.835,-0.939,-0.039,0.000,-0.093,-30.846,-15.478,0.100,0.000,-55.849,-46.324,6.108,79,273,0.000,
,"CHEMBL3919718","1755","chembl_ligands_with_ids.484","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",33,"","CHEMBL3919718","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0050,0.0000,0.0050,0.0000,0.000,0,0,"2_9_10_11_E","OPLS3",29.558,true,"CHEMBL3919718-1","ligprep_6",1.000,"This compound has an imine and may undergo hydrolysis.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",925,5,-4.833,-0.201,-0.581,-1.157,-4.833,-1.337,-0.486,0.000,-1.285,-26.152,-4.966,0.327,0.000,-39.986,-31.118,0.068,5,340,0.000,
,"CHEMBL1375490","1756","chembl_ligands_with_ids.145","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",34,"","CHEMBL1375490","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0033,0.0033,0.0000,0.0023,0.006,-1,1,"10_16_19_18_E","OPLS3",36.197,true,"CHEMBL1375490-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",323,3,-4.830,-0.201,-0.580,-1.156,-4.832,-1.083,-0.342,0.000,-1.662,-17.034,-7.417,0.319,-0.100,-31.478,-24.451,1.858,5,257,0.002,
,"CHEMBL1822708","1757","chembl_ligands_with_ids.157","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",35,"","CHEMBL1822708","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.2174,0.8165,0.4010,1.2952,2.112,3,3,"","OPLS3",83.565,true,"CHEMBL1822708-3","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",345,16,-4.815,-0.076,-0.304,-0.936,-6.111,-1.964,-0.320,0.000,-0.325,-46.863,-9.259,0.273,-0.043,-74.506,-56.123,1.968,25,38,1.295,
,"CHEMBL1301164","1758","chembl_ligands_with_ids.298","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",36,"","CHEMBL1301164","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0001,0.0000,0.0001,0.0000,0.000,0,0,"9_15_16_11_E","OPLS3",64.896,true,"CHEMBL1301164-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",610,6,-4.812,-0.192,-0.563,-1.140,-4.812,-1.174,-0.770,0.000,-0.923,-23.013,-7.478,0.361,-0.032,-35.550,-30.491,7.122,7,382,0.000,
,"CHEMBL53835","1759","chembl_ligands_with_ids.250","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",37,"","CHEMBL53835","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0050,0.0041,0.0009,0.0650,0.069,0,0,"","OPLS3",34.237,true,"CHEMBL53835-1","ligprep_6",0.882,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",534,2,-4.804,-0.267,-0.700,-1.235,-4.869,-0.493,-0.854,0.000,-1.601,-18.345,-9.112,0.394,-0.031,-35.173,-27.458,0.220,4,166,0.065,
,"CHEMBL3964307","1760","chembl_ligands_with_ids.546","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",38,"","CHEMBL3964307","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0056,0.0000,0.0056,0.0000,0.000,0,0,"","OPLS3",27.913,true,"CHEMBL3964307-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1060,4,-4.802,-0.185,-0.547,-1.128,-4.802,-1.022,-0.608,0.000,-1.133,-23.616,-7.416,0.290,-0.036,-38.366,-31.032,3.286,4,97,0.000,
,"CHEMBL1459786","1761","chembl_ligands_with_ids.46","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",39,"","CHEMBL1459786","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0002,0.0000,0.0002,0.0000,0.000,0,0,"8_4_6_1_Z","OPLS3",17.655,true,"CHEMBL1459786-1","ligprep_6",1.000,"This compound has an imine and may undergo hydrolysis.","1_7_11_16_Z","11_16_18_17_E","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",119,4,-4.796,-0.209,-0.593,-1.160,-4.796,-1.271,-0.593,0.000,-1.363,-22.781,-6.418,0.534,0.000,-34.600,-29.199,5.450,11,260,0.000,
,"CHEMBL551131","1762","chembl_ligands_with_ids.231","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",40,"","CHEMBL551131","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0183,0.0000,0.0183,0.0111,0.011,0,0,"","OPLS3",42.330,true,"CHEMBL551131-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",493,9,-4.785,-0.154,-0.485,-1.079,-4.796,-1.469,0.000,0.000,-0.866,-36.778,-7.173,0.454,0.000,-51.196,-43.950,9.750,80,20,0.011,
,"CHEMBL1813738","1763","chembl_ligands_with_ids.42","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",41,"29_S_59_37_26_75","CHEMBL1813738","None","31_S_56_30_33_76","39_S_58_41_40_86","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0926,0.0926,0.0000,0.0829,0.176,0,2,"46_47_48_44_E","OPLS3",57.967,true,"CHEMBL1813738-1","ligprep_6",1.000,"This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",100,14,-4.773,-0.081,-0.315,-0.940,-4.856,-1.247,-0.584,0.000,-0.319,-36.944,-6.181,0.110,-0.042,-49.979,-43.124,12.025,176,200,0.083,
,"CHEMBL551529","1764","chembl_ligands_with_ids.107","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",42,"","CHEMBL551529","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0170,0.0000,0.0170,0.0122,0.012,0,0,"","OPLS3",55.565,true,"CHEMBL551529-1","ligprep_6",1.000,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",260,7,-4.767,-0.149,-0.473,-1.068,-4.780,-1.541,0.000,0.000,-0.827,-37.044,-6.605,0.431,0.000,-50.921,-43.649,9.760,85,240,0.012,
,"CHEMBL1581396","1765","chembl_ligands_with_ids.381","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",43,"","CHEMBL1581396","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0001,0.0000,0.0001,0.0000,0.000,0,0,"9_13_16_15_E","OPLS3",59.029,true,"CHEMBL1581396-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",754,5,-4.762,-0.207,-0.589,-1.152,-4.762,-1.135,-0.689,0.000,-1.117,-22.693,-7.135,0.414,-0.031,-34.379,-29.828,7.731,5,284,0.000,
,"CHEMBL1447158","1766","chembl_ligands_with_ids.448","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",44,"","CHEMBL1447158","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1909,0.1906,0.0003,0.1803,0.371,1,1,"","OPLS3",50.799,true,"CHEMBL1447158-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",868,6,-4.748,-0.158,-0.492,-1.079,-4.929,-1.503,-0.537,0.000,-0.784,-30.094,-5.794,0.310,-0.040,-42.508,-35.888,3.169,1,396,0.180,
,"CHEMBL560392","1767","chembl_ligands_with_ids.422","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",45,"","CHEMBL560392","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0438,0.0286,0.0151,0.0344,0.063,1,1,"","OPLS3",27.447,true,"CHEMBL560392-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",827,7,-4.735,-0.197,-0.569,-1.133,-4.770,-0.635,-0.288,0.000,-1.502,-19.022,-13.965,0.716,-0.015,-41.293,-32.987,1.961,28,319,0.034,
,"CHEMBL500176","1768","chembl_ligands_with_ids.117","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",46,"","CHEMBL500176","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0001,0.0001,0.0000,0.0000,0.000,-2,2,"","OPLS3",77.301,true,"CHEMBL500176-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",276,9,-4.727,-0.113,-0.391,-0.998,-4.727,-1.370,-0.318,0.000,-0.150,-30.457,-10.728,0.260,-0.017,-55.684,-41.185,7.287,198,13,0.000,
,"CHEMBL52943","1769","chembl_ligands_with_ids.332","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",47,"","CHEMBL52943","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","OPLS3",-7.075,true,"CHEMBL52943-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",674,2,-4.709,-0.277,-0.712,-1.228,-4.709,-0.812,-0.555,0.000,-1.680,-19.375,-7.414,0.434,-0.014,-30.346,-26.789,7.620,5,87,0.000,
,"CHEMBL398463","1770","chembl_ligands_with_ids.207","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",48,"2_R_7_1_6_30","CHEMBL398463","RTP","6_R_13_2_9_31","9_S_15_10_6_33","10_R_7_9_16_34","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0814,0.0813,0.0000,0.0708,0.152,-4,4,"","OPLS3",15.034,true,"CHEMBL398463-1","ligprep_6",1.000,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",450,11,-4.701,-0.162,-0.498,-1.076,-4.772,-0.024,-0.890,0.000,-0.950,-21.947,-16.175,0.616,0.000,-52.616,-38.122,10.755,61,320,0.071,
,"CHEMBL8260","1771","chembl_ligands_with_ids.583","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",49,"","CHEMBL8260","BAICALEIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0353,0.0000,0.0353,0.0219,0.022,0,0,"","OPLS3",25.791,true,"CHEMBL8260-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1135,4,-4.676,-0.234,-0.635,-1.170,-4.698,-0.513,-0.288,0.000,-1.567,-13.731,-12.592,0.245,0.000,-32.666,-26.323,1.752,2,256,0.022,
,"CHEMBL36877","1772","chembl_ligands_with_ids.501","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",50,"","CHEMBL36877","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0050,0.0041,0.0009,0.0650,0.069,0,0,"","OPLS3",35.161,true,"CHEMBL36877-1","ligprep_6",0.882,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",948,2,-4.672,-0.260,-0.680,-1.201,-4.737,-0.368,-0.787,0.000,-2.141,-18.395,-7.304,0.595,-0.020,-32.562,-25.700,0.920,3,236,0.065,
,"CHEMBL3103513","1773","chembl_ligands_with_ids.450","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",51,"","CHEMBL3103513","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.2001,0.0000,0.2001,0.1899,0.190,0,0,"","OPLS3",32.448,true,"CHEMBL3103513-1","ligprep_6",,"This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",871,4,-4.663,-0.194,-0.560,-1.116,-4.852,-1.158,-0.608,0.000,-1.297,-22.244,-6.955,0.366,0.000,-36.748,-29.200,1.782,7,313,0.190,
,"CHEMBL551130","1774","chembl_ligands_with_ids.556","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",52,"","CHEMBL551130","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0183,0.0000,0.0183,0.0111,0.011,0,0,"","OPLS3",40.219,true,"CHEMBL551130-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1077,8,-4.657,-0.155,-0.482,-1.058,-4.668,-1.723,0.000,0.000,-0.499,-35.504,-7.381,0.436,0.000,-49.721,-42.885,9.648,5,36,0.011,
,"CHEMBL490943","1775","chembl_ligands_with_ids.367","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",53,"2_R_4_1_3_5","CHEMBL490943","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1531,0.1262,0.0269,0.1285,0.255,-1,1,"","OPLS3",61.412,true,"CHEMBL490943-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",731,7,-4.655,-0.133,-0.435,-1.022,-4.784,-1.875,-0.564,0.000,-0.194,-32.514,-4.085,0.088,0.000,-47.846,-36.599,1.946,1,231,0.129,
,"CHEMBL53912","1776","chembl_ligands_with_ids.443","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",54,"","CHEMBL53912","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"","OPLS3",-2.696,true,"CHEMBL53912-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",860,2,-4.653,-0.274,-0.704,-1.214,-4.653,-0.792,-0.575,0.000,-1.680,-19.128,-7.123,0.434,-0.016,-31.385,-26.251,4.136,2,34,0.000,
,"CHEMBL1443422","1777","chembl_ligands_with_ids.307","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",55,"","CHEMBL1443422","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,0,4,"","OPLS3",37.465,true,"CHEMBL1443422-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",625,6,-4.648,-0.211,-0.592,-1.136,-4.648,-1.028,-0.320,0.000,-1.949,-28.213,-4.978,0.806,0.000,-41.232,-33.191,2.323,1,249,0.000,
,"CHEMBL3985576","1778","chembl_ligands_with_ids.500","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",56,"","CHEMBL3985576","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0045,0.0000,0.0045,0.0032,0.003,0,0,"2_8_10_11_Z","OPLS3",34.457,true,"CHEMBL3985576-1","ligprep_6",,"This compound has an imine and may undergo hydrolysis.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",947,4,-4.646,-0.232,-0.631,-1.163,-4.649,-1.023,-0.541,0.000,-1.513,-18.770,-7.105,0.448,-0.016,-30.599,-25.875,4.791,5,289,0.003,
,"CHEMBL1822705","1779","chembl_ligands_with_ids.40","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",57,"","CHEMBL1822705","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.9072,0.1295,0.7777,1.1796,1.309,2,2,"","OPLS3",88.000,true,"CHEMBL1822705-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",83,13,-4.642,-0.077,-0.303,-0.911,-5.821,-2.029,-0.607,0.000,-0.305,-44.072,-5.693,0.230,-0.053,-65.152,-49.765,4.677,61,223,1.180,
,"CHEMBL295587","1780","chembl_ligands_with_ids.274","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",58,"","CHEMBL295587","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0004,0.0000,0.0004,0.0000,0.000,0,0,"","OPLS3",6.896,true,"CHEMBL295587-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",566,9,-4.631,-0.232,-0.628,-1.159,-4.631,-1.610,-0.666,0.000,-1.548,-27.298,-5.193,1.346,-0.009,-39.683,-32.492,5.162,68,400,0.000,
,"CHEMBL1481914","1781","chembl_ligands_with_ids.213","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",59,"16_S_19_20_21_36","CHEMBL1481914","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0008,0.0000,0.0008,0.0000,0.000,0,0,"","OPLS3",39.292,true,"CHEMBL1481914-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",462,6,-4.628,-0.136,-0.441,-1.022,-4.628,-1.360,-0.629,0.000,-0.474,-35.068,-6.192,0.533,-0.015,-47.617,-41.260,8.601,55,216,0.000,
,"CHEMBL1346055","1782","chembl_ligands_with_ids.224","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",60,"","CHEMBL1346055","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0004,0.0004,0.0001,0.4107,0.411,-1,1,"7_10_14_13_E","OPLS3",39.350,true,"CHEMBL1346055-1","ligprep_6",0.500,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",477,4,-4.626,-0.160,-0.490,-1.059,-5.037,-1.297,-0.760,0.000,-1.025,-23.557,-7.556,0.357,0.000,-42.615,-31.114,1.307,14,280,0.411,
,"CHEMBL288114","1783","chembl_ligands_with_ids.314","2024-01-16 14:44:45","2024-01-16 14:44:45","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",61,"","CHEMBL288114","GALLIC ACID","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0073,0.0014,0.0059,0.0000,0.001,-1,1,"","OPLS3",15.015,true,"CHEMBL288114-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",639,4,-4.622,-0.385,-0.882,-1.326,-4.622,-0.496,0.000,0.000,-2.315,-12.840,-7.788,0.000,0.000,-28.240,-20.628,0.041,1,54,0.000,
