,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
45,,,1411649,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1145280,J Med Chem,2005.0,,CHEMBL398463,RTP,CHEMBL398463,,0,http://www.openphacts.org/units/Nanomolar,362386,=,1,1,=,,IC50,nM,,180000.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,180.0
46,,,1411650,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1145280,J Med Chem,2005.0,,CHEMBL3306225,,CHEMBL3306225,,0,http://www.openphacts.org/units/Nanomolar,362393,=,1,1,=,,IC50,nM,,250000.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,250.0
47,,,1411651,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,,,CHEMBL1145280,J Med Chem,2005.0,,CHEMBL428647,PACLITAXEL,CHEMBL428647,,0,http://www.openphacts.org/units/Nanomolar,362394,>,1,1,>,,IC50,nM,,1000.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,1.0
48,,,1411653,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,Brc1c(Br)c(Br)c2[nH]nnc2c1Br,,,CHEMBL1145280,J Med Chem,2005.0,"{'bei': '10.81', 'le': '0.49', 'lle': '0.69', 'sei': '11.30'}",CHEMBL177820,TETRABROMOBENZOTRIAZOLE,CHEMBL177820,4.70,0,http://www.openphacts.org/units/Nanomolar,362401,=,1,1,=,,IC50,nM,,20000.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,20.0
49,,,1411654,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@H]1O[C@@H](n2nnc3cc(Cl)c(Cl)cc32)[C@H](O)[C@@H]1O,,,CHEMBL1145280,J Med Chem,2005.0,"{'bei': '18.19', 'le': '0.40', 'lle': '5.47', 'sei': '5.79'}",CHEMBL607669,,CHEMBL607669,5.82,0,http://www.openphacts.org/units/Nanomolar,362407,=,1,1,=,,IC50,nM,,1500.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,1.5
50,,,1411655,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(=O)c2c(ncn2C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,,,CHEMBL1145280,J Med Chem,2005.0,"{'bei': '15.81', 'le': '0.31', 'lle': '8.25', 'sei': '2.79'}",CHEMBL607670,,CHEMBL607670,4.92,0,http://www.openphacts.org/units/Nanomolar,362408,=,1,1,=,,IC50,nM,,12000.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,12.0
51,,,1411656,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(=O)c2c(ncn2COCCOCc2ccccc2)c(=O)[nH]1,,,CHEMBL1145280,J Med Chem,2005.0,"{'bei': '15.32', 'le': '0.29', 'lle': '5.01', 'sei': '4.20'}",CHEMBL175888,,CHEMBL175888,5.26,0,http://www.openphacts.org/units/Nanomolar,362299,=,1,1,=,,IC50,nM,,5500.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,5.5
52,,,1411657,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,N=c1nc(N)c2ncn([C@H]3O[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])O)[C@H](O)[C@@H]3O)c2c(N)n1.[Na+],,,CHEMBL1145280,J Med Chem,2005.0,"{'bei': '11.40', 'le': '0.25', 'lle': '8.83', 'sei': '1.90'}",CHEMBL2368688,,CHEMBL1208547,6.26,0,http://www.openphacts.org/units/Nanomolar,362300,=,1,1,=,,IC50,nM,,550.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,0.55
53,,,1411658,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CC.CCN(CC)CC.O=C1NNC(=O)c2c(ncn2[C@H]2O[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]2O)N1,,,CHEMBL1145280,J Med Chem,2005.0,"{'bei': '10.80', 'le': '0.24', 'lle': '8.19', 'sei': '1.96'}",CHEMBL2368690,,CHEMBL3039864,5.82,0,http://www.openphacts.org/units/Nanomolar,362306,=,1,1,=,,IC50,nM,,1500.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,1.5
54,,,1411659,[],CHEMBL828559,Inhibitory concentration against hepatitis C virus helicase; range 0.6-0.7,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,,CHEMBL1145280,J Med Chem,2005.0,"{'bei': '15.10', 'le': '0.30', 'lle': '1.20', 'sei': '63.32'}",CHEMBL422,TRIFLUOPERAZINE,CHEMBL422,6.16,0,http://www.openphacts.org/units/Nanomolar,362307,=,1,1,=,,IC50,nM,,700.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,0.7
55,,,1411660,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCCC(=O)Nc1ccc(-c2nc3ccccc3[nH]2)cc1)Nc1ccc(-c2nc3ccccc3[nH]2)cc1,,,CHEMBL1145280,J Med Chem,2005.0,"{'bei': '11.64', 'le': '0.21', 'lle': '-0.76', 'sei': '5.33'}",CHEMBL298210,,CHEMBL298210,6.16,0,http://www.openphacts.org/units/Nanomolar,362312,=,1,1,=,,IC50,nM,,700.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,0.7
56,,,1411661,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,c1cc(CN2CCC(C3=NC4CCCCC4N3)CC2)ccc1CN1CCC(C2=NC3CCCCC3N2)CC1,,,CHEMBL1145280,J Med Chem,2005.0,"{'bei': '9.98', 'le': '0.19', 'lle': '0.41', 'sei': '9.33'}",CHEMBL366398,,CHEMBL366398,5.16,0,http://www.openphacts.org/units/Nanomolar,362317,=,1,1,=,,IC50,nM,,7000.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,7.0
57,,,1411662,[],CHEMBL830537,Percent inhibition against hepatitis C virus helicase at 25 ug/mL; Range 6-13,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(CCC(=O)Nc1nc2ccccc2[nH]1)Nc1nc2ccccc2[nH]1,,,CHEMBL1145280,J Med Chem,2005.0,,CHEMBL46686,,CHEMBL46686,,0,http://qudt.org/vocab/unit#Percent,362323,=,1,1,=,,Inhibition,%,,6.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,Inhibition,%,UO_0000187,,6.0
58,,,1411663,[],CHEMBL830537,Percent inhibition against hepatitis C virus helicase at 25 ug/mL; Range 6-13,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(CCCCC(=O)Nc1nc2ccccc2[nH]1)Nc1nc2ccccc2[nH]1,,,CHEMBL1145280,J Med Chem,2005.0,,CHEMBL42325,,CHEMBL42325,,0,http://qudt.org/vocab/unit#Percent,362337,=,1,1,=,,Inhibition,%,,13.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,Inhibition,%,UO_0000187,,13.0
59,,,1411664,[],CHEMBL830668,Percent inhibition against hepatitis C virus helicase at 25 ug/mL,B,,,BAO_0000201,BAO_0000357,single protein format,Cc1cc2c3c(cc(C)c2o1)C(C)CC(=O)N3C,,,CHEMBL1145280,J Med Chem,2005.0,,CHEMBL554383,,CHEMBL554383,,0,http://qudt.org/vocab/unit#Percent,362344,=,1,1,=,,Inhibition,%,,14.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,Inhibition,%,UO_0000187,,14.0
60,,,1411665,[],CHEMBL830668,Percent inhibition against hepatitis C virus helicase at 25 ug/mL,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(CCCCC(=O)Nc1nccs1)Nc1nccs1,,,CHEMBL1145280,J Med Chem,2005.0,,CHEMBL295587,,CHEMBL295587,,0,http://qudt.org/vocab/unit#Percent,362345,=,1,1,=,,Inhibition,%,,10.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,Inhibition,%,UO_0000187,,10.0
61,,,1411666,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,,,CHEMBL1145280,J Med Chem,2005.0,"{'bei': '11.27', 'le': '0.21', 'lle': None, 'sei': '2.97'}",CHEMBL417,EPIRUBICIN,CHEMBL417,6.12,0,http://www.openphacts.org/units/Nanomolar,362352,=,1,1,=,,IC50,nM,,750.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,0.75
62,,,1411667,[],CHEMBL832708,Inhibitory concentration against hepatitis C virus helicase,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H]1c2cc3c(c(O)c2[C@@H](O[C@@H]2O[C@@H](C)[C@H](OC)[C@@](C)(OC)[C@H]2OC)C[C@]1(C)O)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@@]2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O,,,CHEMBL1145280,J Med Chem,2005.0,"{'bei': '8.89', 'le': '0.17', 'lle': '5.86', 'sei': '3.05'}",CHEMBL504459,NOGALAMYCIN,CHEMBL504459,7.00,0,http://www.openphacts.org/units/Nanomolar,362353,=,1,1,=,,IC50,nM,,100.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,0.1
63,,,1667299,[],CHEMBL854378,Inhibition of HCV NS3 helicase,B,,,BAO_0000190,BAO_0000357,single protein format,CCC[C@]1(CC(=O)O)OCCc2c1sc1c(C)cc(F)c(C#N)c21,,,CHEMBL1148590,Bioorg Med Chem Lett,2006.0,,CHEMBL380997,,CHEMBL380997,,0,http://www.openphacts.org/units/Nanomolar,417954,>,1,1,>,,IC50,nM,,75000.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,75.0
64,,,1717837,[],CHEMBL868182,Inhibition of HCV helicase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(S(=O)(=O)N2CCC[C@H]2C(=O)O)c(N)cc1Cl,,,CHEMBL1147722,J Med Chem,2006.0,,CHEMBL210593,,CHEMBL210593,,0,http://www.openphacts.org/units/Nanomolar,477763,>,1,1,>,,IC50,nM,,75000.0,CHEMBL1293269,Hepatitis C virus,NS3,11103,,,IC50,uM,UO_0000065,,75.0
65,,,2022516,[],CHEMBL886521,Inhibition of helicase activity of West Nile virus NTPase/helicase expressed in Vero E6 cells using DNA substrate,B,,,BAO_0000190,BAO_0000219,cell-based format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1C1N=C(N)NC(N)=N1,,,CHEMBL1139146,Bioorg Med Chem Lett,2007.0,,CHEMBL429399,,CHEMBL429399,4.64,0,http://www.openphacts.org/units/Nanomolar,671983,=,1,1,=,,IC50,nM,,23000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,23.0
66,,,2022517,[],CHEMBL886522,Inhibition of helicase activity of Hepatitis C virus NTPase/helicase expressed in Escherichia coli using DNA substrate,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1C1N=C(N)NC(N)=N1,,,CHEMBL1139146,Bioorg Med Chem Lett,2007.0,,CHEMBL429399,,CHEMBL429399,4.43,0,http://www.openphacts.org/units/Nanomolar,671983,=,1,1,=,,IC50,nM,,37000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,37.0
67,,,2022518,[],CHEMBL886523,Inhibition of helicase activity of Japanese encephalitis virus NTPase/helicase expressed in Escherichia coli using DNA substrate,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1C1N=C(N)NC(N)=N1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1139146,Bioorg Med Chem Lett,2007.0,,CHEMBL429399,,CHEMBL429399,,0,http://www.openphacts.org/units/Nanomolar,671983,>,1,1,>,,IC50,nM,,500000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,500.0
68,,,2022519,[],CHEMBL886524,Inhibition of helicase activity of Dengue virus NTPase/helicase expressed in Escherichia coli using DNA substrate,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1C1N=C(N)NC(N)=N1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1139146,Bioorg Med Chem Lett,2007.0,,CHEMBL429399,,CHEMBL429399,,0,http://www.openphacts.org/units/Nanomolar,671983,>,1,1,>,,IC50,nM,,430000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,430.0
69,,Not Active,2022520,[],CHEMBL886525,Inhibition of helicase activity of West Nile virus NTPase/helicase expressed in Vero E6 cells using RNA substrate,B,,,BAO_0000375,BAO_0000219,cell-based format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1C1N=C(N)NC(N)=N1,,,CHEMBL1139146,Bioorg Med Chem Lett,2007.0,,CHEMBL429399,,CHEMBL429399,,0,,671983,,1,0,,,Activity,,,,CHEMBL612545,,Unchecked,,,,Activity,,,,
70,,Not Active,2022521,[],CHEMBL886526,Inhibition of helicase activity of Hepatitis C virus NTPase/helicase expressed in Escherichia coli using RNA substrate,B,,,BAO_0000375,BAO_0000019,assay format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1C1N=C(N)NC(N)=N1,,,CHEMBL1139146,Bioorg Med Chem Lett,2007.0,,CHEMBL429399,,CHEMBL429399,,0,,671983,,1,0,,,Activity,,,,CHEMBL612545,,Unchecked,,,,Activity,,,,
71,,Not Active,2022522,[],CHEMBL886527,Inhibition of helicase activity of Japanese encephalitis virus NTPase/helicase expressed in Escherichia coli using RNA substrate,B,,,BAO_0000375,BAO_0000019,assay format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1C1N=C(N)NC(N)=N1,,,CHEMBL1139146,Bioorg Med Chem Lett,2007.0,,CHEMBL429399,,CHEMBL429399,,0,,671983,,1,0,,,Activity,,,,CHEMBL612545,,Unchecked,,,,Activity,,,,
72,,Not Active,2022523,[],CHEMBL886528,Inhibition of helicase activity of Dengue virus NTPase/helicase expressed in Escherichia coli using RNA substrate,B,,,BAO_0000375,BAO_0000019,assay format,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1C1N=C(N)NC(N)=N1,,,CHEMBL1139146,Bioorg Med Chem Lett,2007.0,,CHEMBL429399,,CHEMBL429399,,0,,671983,,1,0,,,Activity,,,,CHEMBL612545,,Unchecked,,,,Activity,,,,
73,,,2136755,[],CHEMBL936940,Inhibition of NS3-associated HCV viral helicase activity using RNA substrate,B,,,BAO_0000190,BAO_0000019,assay format,N#C/C(=C(/N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,,,CHEMBL1145498,Proc Natl Acad Sci U S A,2007.0,,CHEMBL261237,,CHEMBL261237,6.75,0,http://www.openphacts.org/units/Nanomolar,705267,=,1,1,=,,IC50,nM,,180.0,CHEMBL612545,,Unchecked,,,,IC50,nM,UO_0000065,,180.0
74,,,2137396,[],CHEMBL936941,Inhibition of NS3-associated HCV helicase activity using DNA substrate,B,,,BAO_0000190,BAO_0000019,assay format,Brc1c(Br)c(Br)c2[nH]nnc2c1Br,,,CHEMBL1145498,Proc Natl Acad Sci U S A,2007.0,,CHEMBL177820,TETRABROMOBENZOTRIAZOLE,CHEMBL177820,4.70,0,http://www.openphacts.org/units/Nanomolar,705277,=,1,1,=,,IC50,nM,,20000.0,CHEMBL612545,,Unchecked,,,,IC50,nM,UO_0000065,,20000.0
75,,,2137397,[],CHEMBL936940,Inhibition of NS3-associated HCV viral helicase activity using RNA substrate,B,,,BAO_0000190,BAO_0000019,assay format,Brc1c(Br)c(Br)c2[nH]nnc2c1Br,,,CHEMBL1145498,Proc Natl Acad Sci U S A,2007.0,,CHEMBL177820,TETRABROMOBENZOTRIAZOLE,CHEMBL177820,4.22,0,http://www.openphacts.org/units/Nanomolar,705277,=,1,1,=,,IC50,nM,,60000.0,CHEMBL612545,,Unchecked,,,,IC50,nM,UO_0000065,,60000.0
76,,,2137398,[],CHEMBL936942,Inhibition of NS3-associated WNV helicase activity using DNA substrate,B,,,BAO_0000190,BAO_0000019,assay format,Brc1c(Br)c(Br)c2[nH]nnc2c1Br,,,CHEMBL1145498,Proc Natl Acad Sci U S A,2007.0,,CHEMBL177820,TETRABROMOBENZOTRIAZOLE,CHEMBL177820,8.77,0,http://www.openphacts.org/units/Nanomolar,705277,=,1,1,=,,IC50,nM,,1.7,CHEMBL612545,,Unchecked,,,,IC50,nM,UO_0000065,,1.7
77,,,2137399,[],CHEMBL936943,Inhibition of NS3-associated WNV helicase activity using RNA substrate,B,,,BAO_0000190,BAO_0000019,assay format,Brc1c(Br)c(Br)c2[nH]nnc2c1Br,,,CHEMBL1145498,Proc Natl Acad Sci U S A,2007.0,,CHEMBL177820,TETRABROMOBENZOTRIAZOLE,CHEMBL177820,6.05,0,http://www.openphacts.org/units/Nanomolar,705277,=,1,1,=,,IC50,nM,,900.0,CHEMBL612545,,Unchecked,,,,IC50,nM,UO_0000065,,900.0
78,,,2150989,[],CHEMBL930246,Binding affinity to HPV transcription factor E2 assessed as inhibition of transcription factor E2-viral helicase E1 interaction,B,,,BAO_0000190,BAO_0000019,assay format,CC1=CC2C(=O)[C@@]3(O[C@@H](c4ccc(Br)c(Br)c4)[C@@H](C(=O)Nc4ccc(N5CCOCC5)cc4)[C@H]3C(=O)O)C(=O)C2S1,,,CHEMBL1142223,Nature,2007.0,,CHEMBL404563,,CHEMBL404563,8.22,0,http://www.openphacts.org/units/Nanomolar,695728,=,1,1,=,,IC50,nM,,6.0,CHEMBL612545,,Unchecked,,,,IC50,nM,UO_0000065,,6.0
79,,,2255898,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(NC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)cc1,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL509779,,CHEMBL509779,,0,http://www.openphacts.org/units/Nanomolar,774731,>,1,1,>,,IC50,nM,,100000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,100.0
80,,,2255899,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc(NC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)c1,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL522790,,CHEMBL522790,,0,http://www.openphacts.org/units/Nanomolar,774732,>,1,1,>,,IC50,nM,,100000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,100.0
81,,,2255900,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1NC(=O)c1cccc2c(=O)c3ccccc3[nH]c12,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL490830,,CHEMBL490830,,0,http://www.openphacts.org/units/Nanomolar,774733,>,1,1,>,,IC50,nM,,100000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,100.0
82,,,2255901,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)CCNC(=O)c1cccc2c(=O)c3ccccc3[nH]c12,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL125475,,CHEMBL125475,,0,http://www.openphacts.org/units/Nanomolar,774542,>,1,1,>,,IC50,nM,,100000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,100.0
83,,,2255902,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(c1cccc2c(=O)c3ccccc3[nH]c12)N1CCCCC1,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL521010,,CHEMBL521010,,0,http://www.openphacts.org/units/Nanomolar,774543,>,1,1,>,,IC50,nM,,100000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,100.0
84,,,2255903,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(c1cccc2c(=O)c3ccccc3[nH]c12)N1CCOCC1,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL485089,,CHEMBL485089,,0,http://www.openphacts.org/units/Nanomolar,774544,>,1,1,>,,IC50,nM,,100000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,100.0
85,,,2255904,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccc1)c1cccc2c(=O)c3ccccc3[nH]c12,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL485293,,CHEMBL485293,,0,http://www.openphacts.org/units/Nanomolar,774545,>,1,1,>,,IC50,nM,,100000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,100.0
86,,,2255905,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCCCN1CCOCC1)c1cccc2c(=O)c3ccccc3[nH]c12,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL485294,,CHEMBL485294,,0,http://www.openphacts.org/units/Nanomolar,774546,>,1,1,>,,IC50,nM,,100000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,100.0
87,,,2255906,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccncc1)c1cccc2c(=O)c3ccccc3[nH]c12,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL506980,,CHEMBL506980,5.05,0,http://www.openphacts.org/units/Nanomolar,774657,=,1,1,=,,IC50,nM,,8900.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,8.9
88,,,2255907,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccnc(NC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)c1,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL490623,,CHEMBL490623,5.21,0,http://www.openphacts.org/units/Nanomolar,774658,=,1,1,=,,IC50,nM,,6200.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,6.2
89,,,2255908,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc(NC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)n1,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL490624,,CHEMBL490624,4.70,0,http://www.openphacts.org/units/Nanomolar,774659,=,1,1,=,,IC50,nM,,20200.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,20.2
90,,,2255909,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1ccccn1)c1cccc2c(=O)c3ccccc3[nH]c12,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL490625,,CHEMBL490625,5.42,0,http://www.openphacts.org/units/Nanomolar,774660,=,1,1,=,,IC50,nM,,3800.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,3.8
91,,,2255910,[],CHEMBL996802,Inhibition of HCV NS3 helicase activity by fluorimetric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NCc1ccccn1)c1cccc2c(=O)c3ccccc3[nH]c12,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL521602,,CHEMBL521602,4.00,0,http://www.openphacts.org/units/Nanomolar,774661,=,1,1,=,,IC50,nM,,100000.0,CHEMBL612545,,Unchecked,,,,IC50,uM,UO_0000065,,100.0
92,,Not Active,2255924,[],CHEMBL996803,Inhibition of HCV NS3 helicase activity in presence of increasing concentration of double stranded DNA substrate at 10 uM,B,,,BAO_0000375,BAO_0000019,assay format,O=C(Nc1ccncc1)c1cccc2c(=O)c3ccccc3[nH]c12,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL506980,,CHEMBL506980,,0,,774657,,1,0,,,Activity,,,,CHEMBL612545,,Unchecked,,,,Activity,,,,
93,,Not Active,2255925,[],CHEMBL996804,Inhibition of HCV NS3 helicase activity in presence of increasing concentration of double stranded DNA substrate at 5 uM,B,,,BAO_0000375,BAO_0000019,assay format,Cc1ccnc(NC(=O)c2cccc3c(=O)c4ccccc4[nH]c23)c1,,,CHEMBL1152218,Bioorg Med Chem,2008.0,,CHEMBL490623,,CHEMBL490623,,0,,774658,,1,0,,,Activity,,,,CHEMBL612545,,Unchecked,,,,Activity,,,,
